id,pre_root_id,post_root_id,cleft_vx,ctr_pt_x_nm,ctr_pt_y_nm,ctr_pt_z_nm,pre_pos_x_vx,pre_pos_y_vx,pre_pos_z_vx,ctr_pos_x_vx,ctr_pos_y_vx,ctr_pos_z_vx,post_pos_x_vx,post_pos_y_vx,post_pos_z_vx,pre_cell_type,pre_cell_subtype,post_cell_type,post_cell_subtype
439938,648518346349539215,648518346349538527,98,353736,222624,6360,88458,55632,161,88434,55656,159,88402,55696,159,inhibitory,basket,pyramidal,pyramidal cell
1821136,648518346349539215,648518346349538527,290,324216,211496,36240,81046,52922,908,81054,52874,906,81020,52856,908,inhibitory,basket,pyramidal,pyramidal cell
3142997,648518346349539846,648518346349538527,71,268168,258840,21960,67036,64638,550,67042,64710,549,67042,64710,551,inhibitory,basket,pyramidal,pyramidal cell
3119322,648518346349539215,648518346349532006,271,450304,232416,4800,112556,58072,123,112576,58104,120,112488,58118,123,inhibitory,basket,pyramidal,pyramidal cell
2252940,648518346349539215,648518346349537913,455,290680,198288,46400,72714,49552,1157,72670,49572,1160,72614,49534,1157,inhibitory,basket,pyramidal,pyramidal cell
2950924,648518346349539215,648518346349538711,321,423564,256432,15400,105934,64144,382,105891,64108,385,105844,64134,383,inhibitory,basket,pyramidal,pyramidal cell
1766424,648518346349539215,648518346349534794,277,430824,170176,16320,107668,42482,406,107706,42544,408,107634,42572,406,inhibitory,basket,pyramidal,pyramidal cell
2193422,648518346349539215,648518346349538410,422,412592,184680,31680,103096,46176,795,103148,46170,792,103114,46272,795,inhibitory,basket,pyramidal,pyramidal cell
2017992,648518346349539215,648518346349538410,349,414840,180992,29680,103612,45270,746,103710,45248,742,103686,45328,746,inhibitory,basket,pyramidal,pyramidal cell
2305650,648518346349539215,648518346349538410,488,410224,173664,20240,102506,43362,501,102556,43416,506,102584,43422,501,inhibitory,basket,pyramidal,pyramidal cell
2848244,648518346349539215,648518346349524971,111,307124,193880,70320,76760,48524,1759,76781,48470,1758,76756,48464,1758,inhibitory,basket,pyramidal,pyramidal cell
596565,648518346349539215,648518346349524971,496,320248,175384,72640,80000,43792,1824,80062,43846,1816,80096,43818,1824,inhibitory,basket,pyramidal,pyramidal cell
1990471,648518346349539846,648518346349537081,75,293948,214560,77320,73454,53632,1933,73487,53640,1933,73522,53642,1934,inhibitory,basket,pyramidal,pyramidal cell
1381809,648518346349539846,648518346349537081,206,280792,156680,22720,70236,39142,567,70198,39170,568,70146,39164,567,inhibitory,basket,pyramidal,pyramidal cell
2540682,648518346349539215,648518346349539071,98,408852,179996,65200,102154,45026,1632,102213,44999,1630,102242,44984,1632,inhibitory,basket,pyramidal,pyramidal cell
2932209,648518346349528994,648518346349539864,222,351340,198996,50920,87804,49756,1280,87835,49749,1273,87770,49660,1280,inhibitory,basket,pyramidal,pyramidal cell
2932209,648518346349528994,648518346349539864,222,351340,198996,50920,87804,49756,1280,87835,49749,1273,87770,49660,1280,inhibitory,basket,pyramidal,pyramidal cell
1874747,648518346349539846,648518346349536809,305,335776,217264,22040,83926,54354,552,83944,54316,551,83948,54290,552,inhibitory,basket,pyramidal,pyramidal cell
1579107,648518346349539215,648518346349534855,239,417248,170744,18840,104266,42730,471,104312,42686,471,104278,42630,471,inhibitory,basket,pyramidal,pyramidal cell
3546036,648518346349539846,648518346349533058,61,314272,222576,61840,78546,55584,1547,78568,55644,1546,78528,55674,1547,inhibitory,basket,pyramidal,pyramidal cell
3382872,648518346349539846,648518346349533058,103,257372,214328,34400,64332,53632,861,64343,53582,860,64330,53564,859,inhibitory,basket,pyramidal,pyramidal cell
2272036,648518346349539846,648518346349533058,466,289400,203720,26840,72370,50896,669,72350,50930,671,72280,50940,669,inhibitory,basket,pyramidal,pyramidal cell
1990817,648518346349539846,648518346349533058,340,293848,193624,30680,73488,48462,768,73462,48406,767,73394,48412,768,inhibitory,basket,pyramidal,pyramidal cell
935337,648518346349539846,648518346349533058,212,281056,201552,23960,70258,50376,602,70264,50388,599,70226,50426,601,inhibitory,basket,pyramidal,pyramidal cell
1360555,648518346349539215,648518346349536680,203,415536,247448,22200,103830,61868,555,103884,61862,555,103928,61862,555,inhibitory,basket,pyramidal,pyramidal cell
2328653,648518346349528994,648518346349538787,505,355136,175584,29840,88774,43962,748,88784,43896,746,88704,43888,748,inhibitory,basket,pyramidal,pyramidal cell
638127,648518346349528994,648518346349538787,530,354244,172584,27560,88486,43166,686,88561,43146,689,88584,43160,686,inhibitory,basket,pyramidal,pyramidal cell
911551,648518346349528994,648518346349538787,146,350592,171920,24000,87636,43032,602,87648,42980,600,87630,42934,602,inhibitory,basket,pyramidal,pyramidal cell
1681196,648518346349539215,648518346349539071,259,405184,170248,66800,101244,42502,1672,101296,42562,1670,101318,42536,1672,inhibitory,basket,pyramidal,pyramidal cell
709426,648518346349539846,648518346349539333,353,316644,154404,49040,79070,38584,1225,79161,38601,1226,79118,38628,1224,inhibitory,basket,pyramidal,pyramidal cell
2157992,648518346349539215,648518346349539486,150,407600,214308,44800,101836,53548,1122,101900,53577,1120,101940,53586,1122,inhibitory,basket,pyramidal,pyramidal cell
1754802,648518346349539846,648518346349539895,275,289200,214040,76000,72262,53454,1900,72300,53510,1900,72258,53552,1900,inhibitory,basket,pyramidal,pyramidal cell
1932680,648518346349539846,648518346349539895,321,288464,213400,78600,72056,53310,1966,72116,53350,1965,72118,53398,1966,inhibitory,basket,pyramidal,pyramidal cell
424170,648518346349539215,648518346349539853,97,329712,202424,25080,82392,50594,627,82428,50606,627,82416,50564,625,inhibitory,basket,pyramidal,pyramidal cell
1661643,648518346349528994,648518346349539853,255,363504,171992,13200,90854,42966,329,90876,42998,330,90848,43042,329,inhibitory,basket,pyramidal,pyramidal cell
1631744,648518346349528994,648518346349539853,249,390248,195264,62280,97498,48828,1556,97562,48816,1557,97596,48774,1556,inhibitory,basket,pyramidal,pyramidal cell
1484276,648518346349539846,648518346349539097,222,269800,193672,80760,67436,48376,2019,67450,48418,2019,67412,48414,2019,inhibitory,basket,pyramidal,pyramidal cell
1575944,648518346349539846,648518346349539560,238,283024,203272,2080,70696,50774,53,70756,50818,52,70762,50848,54,inhibitory,basket,pyramidal,pyramidal cell
1570738,648518346349539215,648518346349519354,335,374596,175056,62400,93620,43626,1564,93649,43764,1560,93564,43630,1563,inhibitory,basket,pyramidal,pyramidal cell
2446178,648518346349528994,648518346349539560,603,309480,192008,22200,77316,47936,554,77370,48002,555,77296,48032,554,inhibitory,basket,pyramidal,pyramidal cell
1427052,648518346349528994,648518346349539560,213,265256,186096,29640,66284,46470,742,66314,46524,741,66266,46564,742,inhibitory,basket,pyramidal,pyramidal cell
1864774,648518346349528994,648518346349539560,302,287200,169256,12600,71732,42278,316,71800,42314,315,71818,42252,316,inhibitory,basket,pyramidal,pyramidal cell
90779,648518346349528994,648518346349539560,263,271948,194596,34120,67986,48648,850,67987,48649,853,67940,48716,850,inhibitory,basket,pyramidal,pyramidal cell
1570738,648518346349539215,648518346349519354,335,374596,175056,62400,93620,43626,1564,93649,43764,1560,93564,43630,1563,inhibitory,basket,pyramidal,pyramidal cell
889307,648518346349539215,648518346349539575,143,313496,179104,80160,78326,44766,2007,78374,44776,2004,78414,44768,2007,inhibitory,basket,pyramidal,pyramidal cell
3096153,648518346349539846,648518346349539462,50,227524,218800,64880,56848,54734,1623,56881,54700,1622,56924,54704,1622,inhibitory,basket,pyramidal,pyramidal cell
1176634,648518346349539215,648518346349539539,177,407632,214456,44000,101894,53578,1101,101908,53614,1100,101892,53668,1101,inhibitory,basket,pyramidal,pyramidal cell
2053378,648518346349528994,648518346349539486,361,422848,218496,60000,105652,54614,1498,105712,54624,1500,105756,54648,1498,inhibitory,basket,pyramidal,pyramidal cell
2157992,648518346349539215,648518346349539486,150,407600,214308,44800,101836,53548,1122,101900,53577,1120,101940,53586,1122,inhibitory,basket,pyramidal,pyramidal cell
3240103,648518346349528994,648518346349539486,261,420636,204220,68480,105082,51088,1720,105159,51055,1712,105108,51042,1721,inhibitory,basket,pyramidal,pyramidal cell
699830,648518346349539215,648518346349539486,123,386960,204032,78080,96790,50954,1954,96740,51008,1952,96704,50954,1953,inhibitory,basket,pyramidal,pyramidal cell
2135329,648518346349539215,648518346349539486,397,440688,228064,41520,110204,57036,1041,110172,57016,1038,110124,56998,1040,inhibitory,basket,pyramidal,pyramidal cell
746246,648518346349528994,648518346349537081,128,332016,169720,65360,82986,42454,1634,83004,42430,1634,82986,42368,1634,inhibitory,basket,pyramidal,pyramidal cell
1192655,648518346349528994,648518346349536679,179,257688,169768,25960,64392,42478,651,64422,42442,649,64448,42408,651,inhibitory,basket,pyramidal,pyramidal cell
2200848,648518346349539215,648518346349540017,223,407672,187692,52040,101962,46964,1305,101918,46923,1301,101862,46992,1305,inhibitory,basket,pyramidal,pyramidal cell
2353473,648518346349539215,648518346349540017,519,403888,182760,61360,100970,45614,1534,100972,45690,1534,100894,45662,1534,inhibitory,basket,pyramidal,pyramidal cell
1176634,648518346349539215,648518346349539539,177,407632,214456,44000,101894,53578,1101,101908,53614,1100,101892,53668,1101,inhibitory,basket,pyramidal,pyramidal cell
9164,648518346349539215,648518346349532006,940,449200,230252,2360,112324,57616,82,112300,57563,59,112226,57616,82,inhibitory,basket,pyramidal,pyramidal cell
2887667,648518346349539846,648518346349537860,205,268832,271328,13400,67162,67830,328,67208,67832,335,67198,67760,327,inhibitory,basket,pyramidal,pyramidal cell
1094735,648518346349539846,648518346349539333,167,330168,157720,64680,82494,39390,1616,82542,39430,1617,82560,39468,1616,inhibitory,basket,pyramidal,pyramidal cell
1176634,648518346349539215,648518346349539539,177,407632,214456,44000,101894,53578,1101,101908,53614,1100,101892,53668,1101,inhibitory,basket,pyramidal,pyramidal cell
1395179,648518346349539215,648518346349539599,208,392016,188280,66560,97996,47024,1665,98004,47070,1664,97992,47116,1665,inhibitory,basket,pyramidal,pyramidal cell
2216932,648518346349539215,648518346349539789,964,360124,204016,30200,90062,51130,754,90031,51004,755,89958,51138,754,inhibitory,basket,pyramidal,pyramidal cell
2239799,648518346349539215,648518346349539853,447,415344,207760,54360,103890,51914,1355,103836,51940,1359,103814,51968,1356,inhibitory,basket,pyramidal,pyramidal cell
2201247,648518346349539215,648518346349539599,426,390680,230096,54840,97598,57582,1371,97670,57524,1371,97620,57488,1371,inhibitory,basket,pyramidal,pyramidal cell
2114625,648518346349539215,648518346349539845,385,413256,184256,63800,103286,46006,1597,103314,46064,1595,103246,46090,1597,inhibitory,basket,pyramidal,pyramidal cell
1890784,648518346349539215,648518346349539599,310,414304,212800,52160,103600,53158,1305,103576,53200,1304,103522,53226,1305,inhibitory,basket,pyramidal,pyramidal cell
1346140,648518346349539215,648518346349539653,200,396728,186888,57320,99106,46742,1436,99182,46722,1433,99192,46702,1436,inhibitory,basket,pyramidal,pyramidal cell
3292973,648518346349539215,648518346349539809,480,435468,190136,23920,108876,47486,594,108867,47534,598,108792,47526,594,inhibitory,basket,pyramidal,pyramidal cell
1848083,648518346349539215,648518346349539486,298,419528,188000,49600,104822,46998,1240,104882,47000,1240,104898,47062,1240,inhibitory,basket,pyramidal,pyramidal cell
1196041,648518346349539215,648518346349539599,179,393096,173784,24760,98210,43400,622,98274,43446,619,98276,43472,622,inhibitory,basket,pyramidal,pyramidal cell
1176634,648518346349539215,648518346349539539,177,407632,214456,44000,101894,53578,1101,101908,53614,1100,101892,53668,1101,inhibitory,basket,pyramidal,pyramidal cell
1218383,648518346349539846,648518346349539517,183,294912,207272,18360,73764,51804,456,73728,51818,459,73664,51780,456,inhibitory,basket,pyramidal,pyramidal cell
1984844,648518346349539215,648518346349492682,337,433704,167568,84280,108362,41914,2106,108426,41892,2107,108456,41900,2106,inhibitory,basket,pyramidal,pyramidal cell
1468804,648518346349539846,648518346349539333,219,317200,149296,75160,79256,37350,1878,79300,37324,1879,79314,37260,1878,inhibitory,basket,pyramidal,pyramidal cell
1597605,648518346349539215,648518346349539864,242,371784,172520,65520,92956,43066,1639,92946,43130,1638,92874,43114,1639,inhibitory,basket,pyramidal,pyramidal cell
2148558,648518346349539215,648518346349540017,401,386392,181088,84480,96632,45290,2108,96598,45272,2112,96540,45246,2108,inhibitory,basket,pyramidal,pyramidal cell
1584712,648518346349539846,648518346349539886,240,298512,153264,37840,74622,38350,949,74628,38316,946,74604,38248,949,inhibitory,basket,pyramidal,pyramidal cell
1701288,648518346349539846,648518346349539333,263,307688,151464,43080,76872,37894,1078,76922,37866,1077,76920,37812,1078,inhibitory,basket,pyramidal,pyramidal cell
1010800,648518346349539846,648518346349533058,474,285904,214852,20080,71380,53718,498,71476,53713,502,71346,53742,496,inhibitory,basket,pyramidal,pyramidal cell
1484276,648518346349539846,648518346349539097,222,269800,193672,80760,67436,48376,2019,67450,48418,2019,67412,48414,2019,inhibitory,basket,pyramidal,pyramidal cell
1545566,648518346349539846,648518346349539333,233,349744,183312,73240,87414,45804,1834,87436,45828,1831,87484,45824,1834,inhibitory,basket,pyramidal,pyramidal cell
2252524,648518346349539846,648518346349539333,455,302040,152280,41000,75498,38132,1027,75510,38070,1025,75464,38034,1027,inhibitory,basket,pyramidal,pyramidal cell
36404,648518346349539846,648518346349524141,64,216488,196984,66600,54170,49244,1666,54122,49246,1665,54078,49218,1666,inhibitory,basket,pyramidal,pyramidal cell
1447504,648518346349539846,648518346349539110,216,228952,196408,58000,57196,49058,1450,57238,49102,1450,57200,49160,1450,inhibitory,basket,pyramidal,pyramidal cell
3096153,648518346349539846,648518346349539462,50,227524,218800,64880,56848,54734,1623,56881,54700,1622,56924,54704,1622,inhibitory,basket,pyramidal,pyramidal cell
1218383,648518346349539846,648518346349539517,183,294912,207272,18360,73764,51804,456,73728,51818,459,73664,51780,456,inhibitory,basket,pyramidal,pyramidal cell
1010800,648518346349539846,648518346349533058,474,285904,214852,20080,71380,53718,498,71476,53713,502,71346,53742,496,inhibitory,basket,pyramidal,pyramidal cell
2157992,648518346349539215,648518346349539486,150,407600,214308,44800,101836,53548,1122,101900,53577,1120,101940,53586,1122,inhibitory,basket,pyramidal,pyramidal cell
2445421,648518346349539215,648518346349539853,603,413816,225792,34120,103380,56442,855,103454,56448,853,103434,56366,855,inhibitory,basket,pyramidal,pyramidal cell
5799,648518346349539215,648518346349539853,62,454904,191376,31840,113762,47808,795,113726,47844,796,113688,47868,795,inhibitory,basket,pyramidal,pyramidal cell
795207,648518346349539215,648518346349539853,133,348528,171160,65600,87112,42712,1641,87132,42790,1640,87072,42806,1641,inhibitory,basket,pyramidal,pyramidal cell
1728906,648518346349539215,648518346349539464,269,378392,238744,63800,94636,59680,1598,94598,59686,1595,94548,59642,1598,inhibitory,basket,pyramidal,pyramidal cell
2600874,648518346349539215,648518346349539464,811,402304,241632,42520,100500,60462,1059,100576,60408,1063,100490,60360,1059,inhibitory,basket,pyramidal,pyramidal cell
2250968,648518346349539215,648518346349539464,454,406104,209208,38800,101496,52268,973,101526,52302,970,101516,52364,973,inhibitory,basket,pyramidal,pyramidal cell
308341,648518346349539846,648518346349539517,87,217280,196832,50720,54340,49156,1268,54320,49208,1268,54316,49250,1268,inhibitory,basket,pyramidal,pyramidal cell
1564768,648518346349539846,648518346349539517,236,294520,230488,69600,73626,57584,1737,73630,57622,1740,73548,57632,1737,inhibitory,basket,pyramidal,pyramidal cell
1029278,648518346349539846,648518346349539517,870,273088,199964,84040,68182,49972,2096,68272,49991,2101,68272,49978,2096,inhibitory,basket,pyramidal,pyramidal cell
2098719,648518346349539846,648518346349539517,379,327904,219120,33120,81938,54716,831,81976,54780,828,81918,54800,831,inhibitory,basket,pyramidal,pyramidal cell
